Date,Close,High,Low,Open,Volume,MA_5
1/24/2022,288.2998352,289.0196755,268.533142,284.243401,85731500,294.9361084
1/25/2022,280.6344299,286.9574354,277.4048558,283.5819221,72848600,293.2960083
1/26/2022,288.6306458,300.099615,285.0508584,299.6034927,90428900,289.0722351
1/27/2022,291.675354,298.9322099,289.8173597,294.4185725,53481300,287.7843018
1/28/2022,299.8660889,300.0800995,286.4321376,292.054747,49743700,287.4418823
1/31/2022,302.512085,303.8739573,298.0275989,300.5373627,46444500,289.8212708
02/01/2022,300.352478,302.1715532,296.8213181,301.9575426,40950400,292.6637207
02/02/2022,304.9245605,306.5393628,300.4692858,301.1988635,36636000,296.6073303
02/03/2022,293.0469666,302.755222,291.7920849,301.062582,43730000,299.8661133
02/04/2022,297.609314,300.3914225,291.8018747,292.0353301,35096500,300.1404358
02/07/2022,292.7550964,299.4574652,291.7336703,297.8329562,28533300,299.6890808
02/08/2022,296.2668152,297.2395851,291.7823599,293.046949,32421200,297.7376831
02/09/2022,302.7358093,303.4362051,299.0198497,301.4323008,31284700,296.9205505
02/10/2022,294.1462097,300.7026703,292.5119632,295.7610115,45386200,296.4828003
02/11/2022,287.0061035,296.0042271,286.2084249,294.934174,39175600,296.7026489
2/14/2022,286.9671936,288.6792786,283.4165885,285.7706756,36359500,294.5820068
2/15/2022,292.2882385,292.6092396,288.9321697,291.8407726,27058300,293.4244263
2/16/2022,291.947052,293.2824979,286.2738167,290.8455442,29982100,292.6287109
2/17/2022,283.3981934,289.3150936,282.6865923,288.8861874,32461600,290.4709595
2/18/2022,280.6688232,286.4492703,279.089682,285.6596996,34264000,288.3213562
2/22/2022,280.4640808,284.1877526,277.3252838,277.8126744,41736100,287.0539001
2/23/2022,273.2020264,284.3438026,273.0363302,282.8621155,37811200,285.7532776
2/24/2022,287.1608582,287.7164907,264.6726434,265.6376972,56989700,281.9360352
