Date,Close,High,Low,Open,Volume,MA_5
30/12/2021,342.7445983886719,345.6011607809274,341.6099619044068,342.3863017224052,10593300,338.6101318359375
31/12/2021,334.7721862792969,341.8289234,334.69254455008445,341.41088026103967,12870500,341.3790710449219
03/01/2022,336.95196533203125,339.4800286823342,335.6082919,336.71307048341737,14537900,341.6000244140625
04/01/2022,334.9513854980469,341.48061106214226,330.31324123539184,338.3553561401792,15998000,340.0791931152344
05/01/2022,322.6493835449219,334.1850130566316,322.3209145126648,331.45784530545694,20564500,338.150293
06/01/2022,330.9004211425781,337.57896639221883,321.2061212168237,321.30565819155953,27962800,334.4139038085938
07/01/2022,330.2336120605469,335.4191639237884,327.33725895858873,331.1791375,14722000,332.0450684
10/01/2022,326.53106689453125,326.79978941934576,313.95034516876285,323.78400403206666,24942400,331.1373535
11/01/2022,332.8015137,333.0603037691717,323.75415719641865,325.24712091265417,16226800,329.0531738
12/01/2022,331.69671630859375,334.7921129918219,328.4818570203185,333.6076927,14104900,328.6231994628906
13/01/2022,324.9485168457031,334.0555887819827,324.2318930987002,333.4086439598992,14797100,330.432666
14/01/2022,330.3431091308594,331.16923275584577,319.7032516194067,320.2805479506256,16868500,329.2422852
19/01/2022,318.0908508300781,325.56563234221346,317.8320607286372,318.08088801866114,20814700,329.2641845703125
20/01/2022,315.0750732421875,326.2822643875418,314.4978072795093,322.38063901674565,16925000,327.5761413574219
21/01/2022,301.7478942871094,316.81685931889024,301.61849923516417,313.3332772,28710700,324.0308532714844
24/01/2022,307.2618713378906,308.07803210989107,287.6542998,296.4428660138379,38878100,318.0410888671875
25/01/2022,298.7420349121094,304.7935315459782,296.1840831100483,298.54299130702105,25108500,314.5037598
26/01/2022,293.2478942871094,306.0674790126866,289.48562749803085,305.5698245147957,28348800,308.1835449
27/01/2022,293.25787353515625,300.2946854,292.87965123565107,296.35327010582546,21629900,303.21495361328124
28/01/2022,300.2946777,300.4837888792717,291.6554026784193,294.2332494108696,21871600,298.8515137
31/01/2022,311.7905578613281,312.31807050230145,297.9159457107182,299.2695515915459,21579500,298.5608703613281
01/02/2022,317.5035705566406,318.1604781406537,310.6558397862955,313.0843961728579,18023800,299.46660766601565
02/02/2022,321.4848937988281,326.46144014246323,315.3836431216229,326.2822917639552,58458300,303.2189147949219
03/02/2022,236.64468383789062,246.83665438976746,234.6441180338213,243.50236286244046,188119900,308.86631469726564
04/02/2022,235.9778289794922,241.4719394198013,229.0305757696883,233.86777856434068,89342200,297.5436767578125
07/02/2022,223.8549805,237.1821691355087,222.95919313784003,236.58497758156872,88613800,284.68030700683596
08/02/2022,219.1471405029297,224.7109296642567,215.13604622510545,219.8140109347167,94729700,267.0931915283203
09/02/2022,230.91171264648438,232.27528126211837,221.1676431788184,223.14829858041023,86563300,247.42190551757812
10/02/2022,227.00015258789062,233.8976373,225.6365688004285,227.19921136944953,49310400,229.30726928710936
11/02/2022,218.52011108398438,229.33911590053276,217.7437712,227.38831861274423,46156900,227.37836303710938
14/02/2022,216.67877197265625,219.96329479665474,213.77247143853222,218.2812201123737,38184000,223.8868194580078
15/02/2022,219.96331787109375,220.1126081658047,214.05117920514752,219.43580524683236,42685500,222.45157775878906
16/02/2022,215.52423095703125,216.43992871555378,211.36384610995427,211.41361460358013,45817500,222.61481323242188
17/02/2022,206.7356414794922,216.4797100205745,206.18821848567626,213.01603891266416,38747500,219.53731689453124
18/02/2022,205.1929168701172,209.76138175304652,204.21750306881063,208.4077608,37128400,215.48441467285156
22/02/2022,201.13206481933594,206.50672788629166,199.12153618422826,201.39083971802836,39852400,212.81897583007813
23/02/2022,197.51910400390625,205.96928442106883,197.12098640624646,203.20232611185864,44481400,209.70963439941406
24/02/2022,206.6261749267578,207.37265675064464,189.32769793464607,190.16375393246855,49957200,205.22079162597657
