Date,Close,High,Low,Open,Volume,MA_5
24/01/2022,23.331043243408203,23.33902864559402,20.851396888125176,22.290869400458938,913982000,25.17740592956543
25/01/2022,22.284881591796875,22.902798318938427,21.961449923339515,22.506492708334257,664616000,24.53792724609375
26/01/2022,22.732099533081055,24.01484787549454,22.260926423275635,23.199279940872195,755959000,23.615945053100585
27/01/2022,21.905548095703125,23.95295475266017,21.63701845512592,23.526702932775176,573353000,23.157749938964844
28/01/2022,22.79998016357422,22.81794827384132,21.258684918334325,21.97342995522817,543774000,22.71732292175293
31/01/2022,24.443092346191406,24.46605275835528,23.01160518168763,23.141376540162874,564680000,22.610710525512694
01/02/2022,24.594833374023438,25.100945052038306,23.84814281,25.060016520694553,518925000,22.833120346069336
02/02/2022,25.197771072387695,25.7717624,24.509977269651007,25.748803893317607,543419000,23.29511070251465
03/02/2022,23.906036376953125,25.03305776455981,23.73833149,24.415142943146904,410178000,23.788245010375977
04/02/2022,24.276386260986328,24.591832521565717,23.590589811232004,23.929994184362293,354829000,24.188342666625978
07/02/2022,24.684673309326172,25.137876398379763,24.15959396888923,24.329296178413642,376868000,24.483623886108397
08/02/2022,25.064006805419922,25.185792784105224,23.937982972320302,24.316318617844477,410359000,24.531940078735353
09/02/2022,26.65820885,26.678174261074123,25.308578465248807,25.57710623910371,524282000,24.625774765014647
10/02/2022,25.778751373291016,26.87782206679956,25.55514483417539,25.949453184069903,513200000,24.917862319946288
11/02/2022,23.90703582763672,26.106176738658828,23.73134552582586,25.870590198315274,605472000,25.292405319213866
14/02/2022,24.22448158,24.831416097685928,23.71337763060002,23.892064854710046,440424000,25.218535232543946
15/02/2022,26.44858169555664,26.498493334138406,24.74057891951169,24.90528885003709,699869000,25.126496887207033
16/02/2022,26.46454620361328,26.53542284600836,25.50722696162252,26.212988863297966,732676000,25.403411865234375
17/02/2022,24.464054107666016,25.73981442929639,24.122654369993256,25.585085364558026,810595000,25.36467933654785
18/02/2022,23.600576400756836,24.94222140437061,23.059526236621377,24.624777788834088,761255000,25.10173988342285
22/02/2022,23.349014282226562,24.021833053025585,22.959698268691692,22.99463678764962,633422000,25.040447998046876
23/02/2022,22.3477726,24.11267625980038,22.26192474986699,23.76029414716043,566511000,24.865354537963867
24/02/2022,23.706388473510742,23.758297405959556,20.853396395775633,20.978177373546444,735801000,24.04519271850586
